address,total_lost_vs_full_weight_gnk,total_lost_due_to_confirmation_weight_gnk,epochs_with_zero_paid_positive_expected,epochs_with_large_confirmation_loss,epoch_245_weight,epoch_245_stuck_035_weight_delta,epoch_245_weight_with_035_bug_fix,epoch_245_confirmation_weight,epoch_245_effective_weight,epoch_245_poc_slot_weight,epoch_245_excluded,epoch_245_actual_reward_gnk,epoch_245_expected_full_weight_reward_gnk,epoch_245_expected_035_bug_fix_weight_reward_gnk,epoch_245_expected_confirmation_weight_reward_gnk,epoch_245_expected_confirmation_plus_poc_slot_reward_gnk,epoch_245_expected_effective_reward_gnk,epoch_245_zero_reward_reason,epoch_245_chain_expected_delta_gnk,epoch_245_lost_vs_full_weight_gnk,epoch_245_lost_due_to_confirmation_weight_gnk,epoch_245_confirmation_loss_ratio,epoch_245_zero_paid_with_positive_expected,epoch_245_large_confirmation_loss,epoch_246_weight,epoch_246_stuck_035_weight_delta,epoch_246_weight_with_035_bug_fix,epoch_246_confirmation_weight,epoch_246_effective_weight,epoch_246_poc_slot_weight,epoch_246_excluded,epoch_246_actual_reward_gnk,epoch_246_expected_full_weight_reward_gnk,epoch_246_expected_035_bug_fix_weight_reward_gnk,epoch_246_expected_confirmation_weight_reward_gnk,epoch_246_expected_confirmation_plus_poc_slot_reward_gnk,epoch_246_expected_effective_reward_gnk,epoch_246_zero_reward_reason,epoch_246_chain_expected_delta_gnk,epoch_246_lost_vs_full_weight_gnk,epoch_246_lost_due_to_confirmation_weight_gnk,epoch_246_confirmation_loss_ratio,epoch_246_zero_paid_with_positive_expected,epoch_246_large_confirmation_loss,epoch_247_weight,epoch_247_stuck_035_weight_delta,epoch_247_weight_with_035_bug_fix,epoch_247_confirmation_weight,epoch_247_effective_weight,epoch_247_poc_slot_weight,epoch_247_excluded,epoch_247_actual_reward_gnk,epoch_247_expected_full_weight_reward_gnk,epoch_247_expected_035_bug_fix_weight_reward_gnk,epoch_247_expected_confirmation_weight_reward_gnk,epoch_247_expected_confirmation_plus_poc_slot_reward_gnk,epoch_247_expected_effective_reward_gnk,epoch_247_zero_reward_reason,epoch_247_chain_expected_delta_gnk,epoch_247_lost_vs_full_weight_gnk,epoch_247_lost_due_to_confirmation_weight_gnk,epoch_247_confirmation_loss_ratio,epoch_247_zero_paid_with_positive_expected,epoch_247_large_confirmation_loss,epoch_248_weight,epoch_248_stuck_035_weight_delta,epoch_248_weight_with_035_bug_fix,epoch_248_confirmation_weight,epoch_248_effective_weight,epoch_248_poc_slot_weight,epoch_248_excluded,epoch_248_actual_reward_gnk,epoch_248_expected_full_weight_reward_gnk,epoch_248_expected_035_bug_fix_weight_reward_gnk,epoch_248_expected_confirmation_weight_reward_gnk,epoch_248_expected_confirmation_plus_poc_slot_reward_gnk,epoch_248_expected_effective_reward_gnk,epoch_248_zero_reward_reason,epoch_248_chain_expected_delta_gnk,epoch_248_lost_vs_full_weight_gnk,epoch_248_lost_due_to_confirmation_weight_gnk,epoch_248_confirmation_loss_ratio,epoch_248_zero_paid_with_positive_expected,epoch_248_large_confirmation_loss,epoch_249_weight,epoch_249_stuck_035_weight_delta,epoch_249_weight_with_035_bug_fix,epoch_249_confirmation_weight,epoch_249_effective_weight,epoch_249_poc_slot_weight,epoch_249_excluded,epoch_249_actual_reward_gnk,epoch_249_expected_full_weight_reward_gnk,epoch_249_expected_035_bug_fix_weight_reward_gnk,epoch_249_expected_confirmation_weight_reward_gnk,epoch_249_expected_confirmation_plus_poc_slot_reward_gnk,epoch_249_expected_effective_reward_gnk,epoch_249_zero_reward_reason,epoch_249_chain_expected_delta_gnk,epoch_249_lost_vs_full_weight_gnk,epoch_249_lost_due_to_confirmation_weight_gnk,epoch_249_confirmation_loss_ratio,epoch_249_zero_paid_with_positive_expected,epoch_249_large_confirmation_loss,epoch_250_weight,epoch_250_stuck_035_weight_delta,epoch_250_weight_with_035_bug_fix,epoch_250_confirmation_weight,epoch_250_effective_weight,epoch_250_poc_slot_weight,epoch_250_excluded,epoch_250_actual_reward_gnk,epoch_250_expected_full_weight_reward_gnk,epoch_250_expected_035_bug_fix_weight_reward_gnk,epoch_250_expected_confirmation_weight_reward_gnk,epoch_250_expected_confirmation_plus_poc_slot_reward_gnk,epoch_250_expected_effective_reward_gnk,epoch_250_zero_reward_reason,epoch_250_chain_expected_delta_gnk,epoch_250_lost_vs_full_weight_gnk,epoch_250_lost_due_to_confirmation_weight_gnk,epoch_250_confirmation_loss_ratio,epoch_250_zero_paid_with_positive_expected,epoch_250_large_confirmation_loss,epoch_251_weight,epoch_251_stuck_035_weight_delta,epoch_251_weight_with_035_bug_fix,epoch_251_confirmation_weight,epoch_251_effective_weight,epoch_251_poc_slot_weight,epoch_251_excluded,epoch_251_actual_reward_gnk,epoch_251_expected_full_weight_reward_gnk,epoch_251_expected_035_bug_fix_weight_reward_gnk,epoch_251_expected_confirmation_weight_reward_gnk,epoch_251_expected_confirmation_plus_poc_slot_reward_gnk,epoch_251_expected_effective_reward_gnk,epoch_251_zero_reward_reason,epoch_251_chain_expected_delta_gnk,epoch_251_lost_vs_full_weight_gnk,epoch_251_lost_due_to_confirmation_weight_gnk,epoch_251_confirmation_loss_ratio,epoch_251_zero_paid_with_positive_expected,epoch_251_large_confirmation_loss,epoch_252_weight,epoch_252_stuck_035_weight_delta,epoch_252_weight_with_035_bug_fix,epoch_252_confirmation_weight,epoch_252_effective_weight,epoch_252_poc_slot_weight,epoch_252_excluded,epoch_252_actual_reward_gnk,epoch_252_expected_full_weight_reward_gnk,epoch_252_expected_035_bug_fix_weight_reward_gnk,epoch_252_expected_confirmation_weight_reward_gnk,epoch_252_expected_confirmation_plus_poc_slot_reward_gnk,epoch_252_expected_effective_reward_gnk,epoch_252_zero_reward_reason,epoch_252_chain_expected_delta_gnk,epoch_252_lost_vs_full_weight_gnk,epoch_252_lost_due_to_confirmation_weight_gnk,epoch_252_confirmation_loss_ratio,epoch_252_zero_paid_with_positive_expected,epoch_252_large_confirmation_loss,epoch_253_weight,epoch_253_stuck_035_weight_delta,epoch_253_weight_with_035_bug_fix,epoch_253_confirmation_weight,epoch_253_effective_weight,epoch_253_poc_slot_weight,epoch_253_excluded,epoch_253_actual_reward_gnk,epoch_253_expected_full_weight_reward_gnk,epoch_253_expected_035_bug_fix_weight_reward_gnk,epoch_253_expected_confirmation_weight_reward_gnk,epoch_253_expected_confirmation_plus_poc_slot_reward_gnk,epoch_253_expected_effective_reward_gnk,epoch_253_zero_reward_reason,epoch_253_chain_expected_delta_gnk,epoch_253_lost_vs_full_weight_gnk,epoch_253_lost_due_to_confirmation_weight_gnk,epoch_253_confirmation_loss_ratio,epoch_253_zero_paid_with_positive_expected,epoch_253_large_confirmation_loss,epoch_254_weight,epoch_254_stuck_035_weight_delta,epoch_254_weight_with_035_bug_fix,epoch_254_confirmation_weight,epoch_254_effective_weight,epoch_254_poc_slot_weight,epoch_254_excluded,epoch_254_actual_reward_gnk,epoch_254_expected_full_weight_reward_gnk,epoch_254_expected_035_bug_fix_weight_reward_gnk,epoch_254_expected_confirmation_weight_reward_gnk,epoch_254_expected_confirmation_plus_poc_slot_reward_gnk,epoch_254_expected_effective_reward_gnk,epoch_254_zero_reward_reason,epoch_254_chain_expected_delta_gnk,epoch_254_lost_vs_full_weight_gnk,epoch_254_lost_due_to_confirmation_weight_gnk,epoch_254_confirmation_loss_ratio,epoch_254_zero_paid_with_positive_expected,epoch_254_large_confirmation_loss,epoch_255_weight,epoch_255_stuck_035_weight_delta,epoch_255_weight_with_035_bug_fix,epoch_255_confirmation_weight,epoch_255_effective_weight,epoch_255_poc_slot_weight,epoch_255_excluded,epoch_255_actual_reward_gnk,epoch_255_expected_full_weight_reward_gnk,epoch_255_expected_035_bug_fix_weight_reward_gnk,epoch_255_expected_confirmation_weight_reward_gnk,epoch_255_expected_confirmation_plus_poc_slot_reward_gnk,epoch_255_expected_effective_reward_gnk,epoch_255_zero_reward_reason,epoch_255_chain_expected_delta_gnk,epoch_255_lost_vs_full_weight_gnk,epoch_255_lost_due_to_confirmation_weight_gnk,epoch_255_confirmation_loss_ratio,epoch_255_zero_paid_with_positive_expected,epoch_255_large_confirmation_loss
gonka12av9up884t9lcsf70rs0l7jfmkmc8k9sxfuknt,100320.532316545,100320.532316545,3,3,122463,0,122463,119381,120214,833,False,37480.765154845,38181.966685726,38181.966685726,37221.049336605,37480.765154845,37480.765154845,,0,701.201530881,701.201530881,0.018364730571700440045181121621084943485097285030796,False,False,124595,0,124595,116668,117501,833,False,37140.793723725,39383.130305338,39383.130305338,36877.491443984,37140.793723725,37140.793723725,,0,2242.336581613,2242.336581613,0.056936474176332121087051811563016295580664369236044,False,False,122575,0,122575,114061,114061,0,False,37180.808983932,39956.143302316,39956.143302316,37180.808983932,37180.808983932,37180.808983932,,0,2775.334318384,2775.334318384,0.069459514582908500186152448641580253040740799774778,False,False,135385,0,135385,116900,0,0,True,0,45309.784542916,45309.784542916,39123.343155201,39123.343155201,0,excluded:consecutive_failures,0,45309.784542916,45309.784542916,1,True,True,126217,0,126217,123902,0,0,True,0,48963.629427207,48963.629427207,48065.566550384,48065.566550384,0,excluded:consecutive_failures,0,48963.629427207,48963.629427207,1,True,True,906,0,906,902,0,0,True,0,328.245915544,328.245915544,326.796706204,326.796706204,0,excluded:consecutive_failures,0,328.245915544,328.245915544,1,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1q5xt54wncgzk7dxv9x64uln68455g83wu9tugg,94045.034089005,94045.034089005,1,1,69552,0,69552,56235,56235,0,False,17533.156108962,21685.179580164,21685.179580164,17533.156108962,17533.156108962,17533.156108962,,0,4152.023471202,4152.023471202,0.19146825396825232130953866047279630873513206134894,False,False,58490,0,58490,47614,50570,2956,False,15984.629395569,18488.055632723,18488.055632723,15050.269805035,15984.629395569,15984.629395569,,0,2503.426237154,2503.426237154,0.13540776201057356208556627922916970483277212497983,False,False,57466,0,57466,44401,47273,2872,False,15409.722719399,18732.365743511,18732.365743511,14473.528197153,15409.722719399,15409.722719399,,0,3322.643024112,3322.643024112,0.17737444749940262029229402608032548879925815546381,False,False,56897,0,56897,47885,47885,0,False,16025.84505549,19041.923485898,19041.923485898,16025.84505549,16025.84505549,16025.84505549,,0,3016.078430408,3016.078430408,0.15839147933987008411470868088434562914986199068972,False,False,58684,1798,60482,57941,57941,0,False,22477.17544104,22765.409012306,23462.910978841,22477.17544104,22477.17544104,22477.17544104,,0,288.233571266,288.233571266,0.012661031967850581582067369975697732690814546819995,False,False,137703,1798,139501,136093,136093,0,False,49306.811682349,49890.118441761,50541.53804016,49306.811682349,49306.811682349,49306.811682349,,0,583.306759412,583.306759412,0.011691829517160205968440288138341341900979076868120,False,False,147675,0,147675,140218,140218,0,False,56686.732066656,59701.416066007,59701.416066007,56686.732066656,56686.732066656,56686.732066656,,0,3014.683999351,3014.683999351,0.050496021669199757300247813550729560098825694964368,False,False,9874,0,9874,6412,5450,0,False,2315.021868349,4194.224940933,4194.224940933,2723.655086212,2723.655086212,2315.021868349,,0,1879.203072584,1879.203072584,0.44804537168337320225352834850518485802639438967748,False,False,129920,0,129920,120666,120666,0,False,41989.314610776,45209.518457826,45209.518457826,41989.314610776,41989.314610776,41989.314610776,,0,3220.20384705,3220.20384705,0.071228448275864485873396524389540335838889195948179,False,False,185380,0,185380,2899,0,0,True,0,51641.015241243,51641.015241243,807.569873688,807.569873688,0,excluded:failed_confirmation_poc,0,51641.015241243,51641.015241243,1,True,True,237071,0,237071,152486,152486,0,False,36819.850651313,57244.067086536,57244.067086536,36819.850651313,36819.850651313,36819.850651313,,0,20424.216435223,20424.216435223,0.35679184716815562237142383790562027612397357765191,False,False
gonka1famtxh54kad6ylwtm60j6d7h6unpc08d4vdqnk,44353.652015849,44353.652015849,1,1,101133,0,101133,97835,100841,3006,False,31440.579624501,31531.620463548,31531.620463548,30503.357836228,31440.579624501,31440.579624501,,0,91.040839047,91.040839047,0.0028872870378560907487748756831048936543093173243945,False,False,104360,0,104360,98430,101436,3006,False,32062.82118586,32987.065922911,32987.065922911,31112.657136758,32062.82118586,32062.82118586,,0,924.244737051,924.244737051,0.028018397853598445891976285352767046986217534021380,False,False,105171,0,105171,97070,100076,3006,False,32622.076256353,34282.908808875,34282.908808875,31642.201349017,32622.076256353,32622.076256353,,0,1660.832552522,1660.832552522,0.048444913521808610140279245645720169896850569814118,False,False,115265,0,115265,90143,0,3006,True,0,38576.151828778,38576.151828778,30168.481796743,31174.510620734,0,excluded:statistical_invalidations,0,38576.151828778,38576.151828778,1,True,True,70311,1926,72237,70311,70311,0,False,27275.895867089,27275.895867089,28023.053146035,27275.895867089,27275.895867089,27275.895867089,,0,0,0,0,False,False,73966,0,73966,73458,73458,0,False,26614.004927234,26798.054513433,26798.054513433,26614.004927234,26614.004927234,26614.004927234,,0,184.049586199,184.049586199,0.0068680204418101277242034325395067500402615356539844,False,False,74122,0,74122,72832,72832,0,False,29444.208802569,29965.724473638,29965.724473638,29444.208802569,29444.208802569,29444.208802569,,0,521.515671069,521.515671069,0.017403739780354631108275349233633738990594157910984,False,False,74208,0,74208,74208,74208,0,False,31521.677579176,31521.677579176,31521.677579176,31521.677579176,31521.677579176,31521.677579176,,0,0,0,0,False,False,92704,0,92704,92178,92178,0,False,32076.069830707,32259.10713604,32259.10713604,32076.069830707,32076.069830707,32076.069830707,,0,183.037305333,183.037305333,0.0056739730756066094078325496164063050531462715496117,False,False,100257,0,100257,95695,95695,0,False,26657.605747711,27928.43491769,27928.43491769,26657.605747711,26657.605747711,26657.605747711,,0,1270.829169979,1270.829169979,0.045503057143171704159379606102473532021919467407472,False,False,101998,0,101998,98097,98097,0,False,23686.875446545,24628.825772416,24628.825772416,23686.875446545,23686.875446545,23686.875446545,,0,941.950325871,941.950325871,0.038245847957801279753580071231928266952195070363823,False,False
gonka188c86f9mrlt4nlcg89f82nnfm9jzq9gtjafj50,24875.720509253,24875.720509253,3,3,34971,0,34971,33647,33647,0,False,10490.585998012,10903.387610678,10903.387610678,10490.585998012,10490.585998012,10490.585998012,,0,412.801612666,412.801612666,0.037859941094062504849190225358983548710748727933567,False,False,35216,0,35216,29853,33740,3887,False,10664.848641615,11131.39625854,11131.39625854,9436.210032547,10664.848641615,10664.848641615,,0,466.547616925,466.547616925,0.041912766924191111287356059183139694139985988913522,False,False,34354,0,34354,30317,34204,3887,False,11149.581280949,11198.477234409,11198.477234409,9882.524140292,11149.581280949,11149.581280949,,0,48.89595346,48.89595346,0.0043663037783172745390668742340474582098234758613594,False,False,3887,0,3887,0,0,3887,False,0,1300.876260429,1300.876260429,0,1300.876260429,0,zero_confirmation_weight,0,1300.876260429,1300.876260429,1,True,True,24278,2491,26769,24278,0,0,True,0,9418.21620886,10384.555140249,9418.21620886,9418.21620886,0,excluded:consecutive_failures,0,9418.21620886,9418.21620886,1,True,True,36512,0,36512,35940,0,0,True,0,13228.382856913,13228.382856913,13021.145921271,13021.145921271,0,excluded:consecutive_failures,0,13228.382856913,13228.382856913,1,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1umvyh0rz5fdmk9qhxurshhchennajced6f4s89,22590.021880984,22590.021880984,1,1,54325,0,54325,51636,51636,0,False,16099.262893969,16937.649250811,16937.649250811,16099.262893969,16099.262893969,16099.262893969,,0,838.386356842,838.386356842,0.049498389323527691202993770958763480814933206687999,False,False,53850,0,53850,50958,50958,0,False,16107.271994056,17021.401877623,17021.401877623,16107.271994056,16107.271994056,16107.271994056,,0,914.129883567,914.129883567,0.053704735376041550579314020974577296559111042733985,False,False,52411,0,52411,50299,50299,0,False,16396.117087197,17084.572111912,17084.572111912,16396.117087197,16396.117087197,16396.117087197,,0,688.455024715,688.455024715,0.040296884241834977822550308074603795913350360298469,False,False,51714,0,51714,49395,49395,0,False,16531.202182644,17307.310247459,17307.310247459,16531.202182644,16531.202182644,16531.202182644,,0,776.108064815,776.108064815,0.044842789186664376535534409847237408563923458595245,False,False,49939,1239,51178,3204,0,0,True,0,19372.942551045,19853.590457906,1242.934538808,1242.934538808,0,excluded:failed_confirmation_poc,0,19372.942551045,19372.942551045,1,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1dzdmx5ljrwkelrmgd7suv2q43epn293qacpgqn,17453.420449414,17453.420449414,3,3,,,,,,,,,,,,,,,,,,,,,15654,0,15654,14801,14801,0,False,4678.435825268,4948.059888436,4948.059888436,4678.435825268,4678.435825268,4678.435825268,,0,269.624063168,269.624063168,0.054490864954592074023781067001837277436606269919431,False,False,15259,0,15259,14610,14610,0,False,4762.465866994,4974.022358964,4974.022358964,4762.465866994,4762.465866994,4762.465866994,,0,211.55649197,211.55649197,0.042532276033850285701383315853576724818805496264854,False,False,15009,0,15009,0,0,0,True,0,5023.115974477,5023.115974477,0,0,0,excluded:statistical_invalidations,0,5023.115974477,5023.115974477,1,True,True,15678,0,15678,15229,0,0,True,0,6081.999906191,6081.999906191,5907.818380621,5907.818380621,0,excluded:consecutive_failures,0,6081.999906191,6081.999906191,1,True,True,16194,0,16194,15788,0,0,True,0,5867.124013608,5867.124013608,5720.029265582,5720.029265582,0,excluded:consecutive_failures,0,5867.124013608,5867.124013608,1,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka17pw6099q758qwzewtrqmqpf5c2lrhr97fwqexu,11543.095109315,11543.095109315,1,2,23760,0,23760,23303,23303,0,False,7265.495453136,7407.980601919,7407.980601919,7265.495453136,7265.495453136,7265.495453136,,0,142.485148783,142.485148783,0.019234006734047054750300466760695000238827069085695,False,False,23517,0,23517,10834,11296,462,False,3570.543279658,7433.469042823,7433.469042823,3424.510082491,3570.543279658,3570.543279658,,0,3862.925763165,3862.925763165,0.51966662414430142296531809904045917791416317525260,False,True,11465,0,11465,10606,11055,449,False,3603.631769994,3737.280709451,3737.280709451,3457.269882638,3603.631769994,3603.631769994,,0,133.648939457,133.648939457,0.035761011774957839724180593865151527788761735469432,False,False,5606,0,5606,0,0,449,True,0,1876.18016876,1876.18016876,0,150.268443769,0,excluded:failed_confirmation_poc,0,1876.18016876,1876.18016876,1,True,True,2449,288,2737,2449,2449,0,False,950.045782004,950.045782004,1061.77023493,950.045782004,950.045782004,950.045782004,,0,0,0,0,False,False,15228,0,15228,15192,15192,0,False,5504.097073899,5517.139957961,5517.139957961,5504.097073899,5504.097073899,5504.097073899,,0,13.042884062,13.042884062,0.0023640661939669790377220501504035181765939419021146,False,False,16411,0,16411,16411,16411,0,False,6634.568742571,6634.568742571,6634.568742571,6634.568742571,6634.568742571,6634.568742571,,0,0,0,0,False,False,22770,0,22770,24073,20462,0,False,8691.738985353,9672.1188885,9672.1188885,9672.1188885,9672.1188885,8691.738985353,,0,980.379903147,980.379903147,0.10136144049187159658019954248828503737844640535303,False,False,42378,0,42378,48910,41573,0,False,14466.558734969,14746.682367655,14746.682367655,14746.682367655,14746.682367655,14466.558734969,,0,280.123632686,280.123632686,0.018995705318805542902094730484481991523772832853336,False,False,44770,0,44770,49616,44654,0,False,12439.194598028,12471.508535713,12471.508535713,12471.508535713,12471.508535713,12439.194598028,,0,32.313937685,32.313937685,0.0025910207728653574776988275635575096005964843494191,False,False,58425,0,58425,43095,40940,0,False,9885.528413525,14107.523145095,14107.523145095,10405.882925766,10405.882925766,9885.528413525,,0,4221.99473157,4221.99473157,0.29927257167307444496778516025805608627094580405909,False,False
gonka1y2a9p56kv044327uycmqdexl7zs82fs5ryv5le,8197.363553825,8197.363553825,2,5,1004,0,1004,1001,1001,0,False,312.095479062,313.030830148,313.030830148,312.095479062,312.095479062,312.095479062,,0,0.935351086,0.935351086,0.0029880478084467556257953255511039977066687276119513,False,False,1053,0,1053,999,0,0,False,0,332.841897439,332.841897439,315.773082186,315.773082186,0,downtime_punishment(16.31%),0,332.841897439,332.841897439,1,True,True,1053,0,1053,1005,1005,0,False,327.602888181,343.249593288,343.249593288,327.602888181,327.602888181,327.602888181,,0,15.646705107,15.646705107,0.045584045583622279406218505060278601823833080771449,False,False,994,0,994,0,0,994,False,0,332.665552577,332.665552577,0,332.665552577,0,zero_confirmation_weight,0,332.665552577,332.665552577,1,True,True,357,637,994,357,357,0,False,138.491769773,138.491769773,385.604535448,138.491769773,138.491769773,138.491769773,,0,0,0,0,False,False,1021,0,1021,1021,1021,0,False,369.910684073,369.910684073,369.910684073,369.910684073,369.910684073,369.910684073,,0,0,0,0,False,False,3991,0,3991,3991,2199,0,False,889.002295101,1613.464374602,1613.464374602,1613.464374602,1613.464374602,889.002295101,,0,724.462079501,724.462079501,0.44901027311477273162580955478925414935555868808291,False,False,3992,0,3992,3987,2201,0,False,934.929015089,1695.700421734,1695.700421734,1693.57654846,1693.57654846,934.929015089,,0,760.771406645,760.771406645,0.44864729458936242475073843260722879213479541064115,False,False,10807,0,10807,4291,4291,0,False,1493.180755099,3760.616271349,3760.616271349,1493.180755099,1493.180755099,1493.180755099,,0,2267.43551625,2267.43551625,0.60294253724446884798943113758912110311969575983660,False,True,11323,0,11323,4194,4194,0,False,1168.315988357,3154.230313823,3154.230313823,1168.315988357,1168.315988357,1168.315988357,,0,1985.914325466,1985.914325466,0.62960346198024644714339766539456997520151246812558,False,True,11557,0,11557,4199,4199,0,False,1013.906541484,2790.597261238,2790.597261238,1013.906541484,1013.906541484,1013.906541484,,0,1776.690719754,1776.690719754,0.63667041619821630038675241160424579304358082406060,False,True
gonka1wkgawwdzj623ss8eywayzdj6qcgr2llygactje,8025.000790562,8025.000790562,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3061,0,3061,0,0,0,True,0,1024.435871668,1024.435871668,0,0,0,excluded:failed_confirmation_poc,0,1024.435871668,1024.435871668,1,True,True,9398,0,9398,7825,0,0,False,0,3645.786140986,3645.786140986,3035.5689033,3035.5689033,0,downtime_punishment(14.39%),0,3645.786140986,3645.786140986,1,True,True,8029,0,8029,0,0,0,True,0,2908.925448021,2908.925448021,0,0,0,excluded:failed_confirmation_poc,0,2908.925448021,2908.925448021,1,True,True,,,,,,,,,,,,,,,,,,,,,10173,0,10173,11707,9951,0,False,4226.932589348,4321.232562701,4321.232562701,4321.232562701,4321.232562701,4226.932589348,,0,94.299973353,94.299973353,0.021822471247429808582367084408673090487907918242697,False,False,,,,,,,,,,,,,,,,,,,,,1262,0,1262,0,0,0,True,0,351.553356534,351.553356534,0,0,0,excluded:failed_confirmation_poc,0,351.553356534,351.553356534,1,True,True,,,,,,,,,,,,,,,,,,,,
gonka17gpuntq09zsaqtmpe544gc32tk4424dwv5t34f,7300.122568421,7300.122568421,0,0,100021,0,100021,97173,98067,894,False,30575.691653553,31184.9169943,31184.9169943,30296.957029895,30575.691653553,30575.691653553,,0,609.225340747,609.225340747,0.019535897461530989982456154778285928490245133325011,False,False,101674,0,101674,97520,97520,0,False,30825.015990822,32138.050408643,32138.050408643,30825.015990822,30825.015990822,30825.015990822,,0,1313.034417821,1313.034417821,0.040856069398281888069683581099049020364997601627550,False,False,101759,0,101759,101759,101759,0,False,33170.688854174,33170.688854174,33170.688854174,33170.688854174,33170.688854174,33170.688854174,,0,0,0,0,False,False,107283,0,107283,106448,106448,835,False,35625.334749228,35904.787200337,35904.787200337,35625.334749228,35904.787200337,35625.334749228,,0,279.452451109,279.452451109,0.0077831529692613545819694740735262256960882826772587,False,False,110631,0,110631,106218,106218,0,False,41205.374794989,42917.319276812,42917.319276812,41205.374794989,41205.374794989,41205.374794989,,0,1711.944481823,1711.944481823,0.039889361932909787413034256091885923785054552573787,False,False,107584,0,107584,105728,105728,0,False,38305.501278915,38977.934412746,38977.934412746,38305.501278915,38305.501278915,38305.501278915,,0,672.433133831,672.433133831,0.017251635930997683869658919673212016331097310273164,False,False,104572,0,104572,104572,104572,0,False,42275.919965157,42275.919965157,42275.919965157,42275.919965157,42275.919965157,42275.919965157,,0,0,0,0,False,False,108226,0,108226,108226,108226,0,False,45971.661784227,45971.661784227,45971.661784227,45971.661784227,45971.661784227,45971.661784227,,0,0,0,0,False,False,110060,0,110060,105421,105421,0,False,36684.364573141,38298.642252681,38298.642252681,36684.364573141,36684.364573141,36684.364573141,,0,1614.27767954,1614.27767954,0.042149736507356120605653539601818204412390765470815,False,False,115973,0,115973,114245,114245,0,False,31825.050092976,32306.416337106,32306.416337106,31825.050092976,31825.050092976,31825.050092976,,0,481.36624413,481.36624413,0.014900019832194134887892360591226148098078044907529,False,False,117748,0,117748,115187,115187,0,False,27813.491972855,28431.880792275,28431.880792275,27813.491972855,27813.491972855,27813.491972855,,0,618.38881942,618.38881942,0.021749838638463112277895015033502074584309720592378,False,False
